,ttlsimScores_cln,ttlresimScores,ttlsimsre,ttlsimsee,ttlsimsppc,ttlsimsesml,ttlsimstabc,ttlsimsct,ttlsimscca,ttlsimsce,ttlsimsswwm,ttlsimsgb,V8_th_list
0,"{'clean transportation transportation': 0.8166900873184204, 'renewable energy renewable': 0.9201155304908752, 'green buildings buildings': 0.839942991733551, 'afof rdable housing housing': 1.0, 'water management water': 0.8119471073150635, 'waste management waste': 0.8286465406417847, 'energy efficiency efficiency': 0.9004887938499451, 'potable water supply water': 0.8469440937042236, 'potable water supply potable': 0.8287600874900818, 'sanitation sanitation': 1.0, 'green buildings (ecological buildings) buildings': 0.8016582131385803, 'food security food': 0.7798810005187988, 'centrales eólicas (solo terrestres) cuadrícula (sólo)': 0.8724079728126526, 'energia renovável energia': 0.9140269160270691, 'energia renovável energia hidráulica': 0.8522579669952393}","{'renewable': 1.0, 'energia': 1.0}","{'generation generation': 1.0, 'power power': 1.0, 'renewable renewable': 1.0, 'solar solar': 1.0, 'transmission transmission': 1.0, 'storage storage': 1.0, 'hydrogen hydrogen': 1.0, 'grid grid': 1.0, 'biofuel biofuel': 1.0, 'wind wind': 1.0, 'hydropower hydropower': 1.0, 'biomass biomass': 1.0, 'geothermal geothermal': 1.0, 'generación generación': 1.0, 'almacenamiento almacenamiento': 1.0, 'renovable renovable': 1.0, 'biomasa biomasa': 1.0, 'energia energia': 1.0, 'geração geração': 1.0, 'potencia potencia': 1.0, 'biocombustible biocombustible': 1.0}",{'efficiency efficiency': 1.0},"{'waste waste': 1.0, 'pollution pollution': 1.0, 'contaminación contaminación': 1.0}","{'food food': 1.0, 'agriculture agriculture': 1.0, 'forest forest': 1.0, 'land land': 1.0, 'forestry forestry': 1.0, 'alimentos alimentos': 1.0, 'bosque bosque': 1.0}","{'biodiversity biodiversity': 1.0, 'conservation conservation': 1.0, 'terrestrial terrestrial': 1.0, 'biodiversidad biodiversidad': 1.0, 'conservación conservación': 1.0, 'terrestre terrestre': 1.0}","{'electric electric': 1.0, 'car car': 1.0, 'transportation transportation': 1.0, 'rail rail': 1.0, 'battery battery': 1.0, 'vehicle vehicle': 1.0, 'non non': 1.0, 'transporte transporte': 1.0, 'eléctricos eléctricos': 1.0}","{'adaptation adaptation': 1.0, 'disaster disaster': 1.0}","{'reuse reuse': 1.0, 'circular circular': 1.0}","{'water water': 1.0, 'potable potable': 1.0, 'treatment treatment': 1.0, 'wastewater wastewater': 1.0, 'sanitation sanitation': 1.0, '  potable': 1.0000001192092896}","{'buildings buildings': 1.0, 'housing housing': 1.0, 'construcciones construcciones': 1.0}","['cleanup', 0.7907696068286896, np.float64(0.7266973108053207), 're_tbl', 0.9762064516544342, np.float64(0.9414332658052444), 're_uop', 1.0, np.float64(0.9473557472229004), 'ee_uop', 1.0, np.float64(1.0), 'cca_uop', 1.0, np.float64(1.0), 'ppc_uop', 1.0, np.float64(0.9833246171474457), 'tabc_uop', 1.0, np.float64(1.0), 'esml_uop', 0.8981540203094482, np.float64(0.8884092569351196), 'ct_uop', 1.0, np.float64(1.0), 'ce_uop', 1.0, np.float64(1.0), 'swwm_uop', 1.0, np.float64(1.0), 'gb_uop', 1.0, np.float64(0.9901427030563354)]"
